,Time,Date,Exchange,Symbol,Trade_Volume,Trade_Price,Sale_Condition,Source_of_Trade,Trade_Stop_Stock_Indicator,Trade_Correction_Indicator,Sequence_Number,Trade_Id,Trade_Reporting_Facility,Participant_Timestamp,Trade_Reporting_Facility_TRF_Timestamp,Trade_Through_Exempt_Indicator
302,2023-01-03 04:00:00.014169,2023-01-03,K,GOOG,8,89.4,@ TI,N,,0,2494,1, ,40000000403000,,0
303,2023-01-03 04:00:00.017435,2023-01-03,K,GOOG,3,89.0,@ TI,N,,0,2507,2, ,40000000403000,,0
304,2023-01-03 04:00:00.017443,2023-01-03,K,GOOG,7,89.0,@ TI,N,,0,2508,3, ,40000000403000,,0
305,2023-01-03 04:00:00.017448,2023-01-03,K,GOOG,2,89.0,@ TI,N,,0,2509,4, ,40000000403000,,0
306,2023-01-03 04:00:00.017454,2023-01-03,K,GOOG,1,88.6,@ TI,N,,0,2510,5, ,40000000403000,,0
307,2023-01-03 04:00:00.017460,2023-01-03,K,GOOG,1,88.6,@ TI,N,,0,2511,6, ,40000000403000,,0
308,2023-01-03 04:00:00.017470,2023-01-03,K,GOOG,8,88.5,@ TI,N,,0,2512,7, ,40000000403000,,0
309,2023-01-03 04:00:00.017474,2023-01-03,K,GOOG,7,88.5,@ TI,N,,0,2513,8, ,40000000403000,,0
310,2023-01-03 04:00:00.017479,2023-01-03,K,GOOG,3,88.5,@ TI,N,,0,2514,9, ,40000000403000,,0
311,2023-01-03 04:00:00.017485,2023-01-03,K,GOOG,11,88.5,@ TI,N,,0,2515,10, ,40000000403000,,0
312,2023-01-03 04:00:00.017509,2023-01-03,K,GOOG,6,88.0,@ TI,N,,0,2516,11, ,40000000403000,,0
313,2023-01-03 04:00:00.018349,2023-01-03,K,GOOG,10,88.95,@ TI,N,,0,2517,12, ,40000000403000,,0
314,2023-01-03 04:00:00.018349,2023-01-03,K,GOOG,1,89.2,@ TI,N,,0,2518,13, ,40000000403000,,0
315,2023-01-03 04:00:00.018350,2023-01-03,K,GOOG,1,89.3,@ TI,N,,0,2519,14, ,40000000403000,,0
316,2023-01-03 04:00:00.018350,2023-01-03,K,GOOG,6,89.4,@ TI,N,,0,2520,15, ,40000000403000,,0
317,2023-01-03 04:00:00.018364,2023-01-03,K,GOOG,280,89.0,@ T ,N,,0,2521,16, ,40000000403000,,0
318,2023-01-03 04:00:00.018369,2023-01-03,K,GOOG,280,89.0,@ T ,N,,0,2522,17, ,40000000403000,,0
319,2023-01-03 04:00:00.018372,2023-01-03,K,GOOG,280,89.0,@ T ,N,,0,2523,18, ,40000000403000,,0
320,2023-01-03 04:00:00.018375,2023-01-03,K,GOOG,279,89.0,@ T ,N,,0,2524,19, ,40000000403000,,0
321,2023-01-03 04:00:00.018381,2023-01-03,K,GOOG,7,89.0,@ TI,N,,0,2525,20, ,40000000403000,,0
322,2023-01-03 04:00:00.018611,2023-01-03,K,GOOG,1,89.0,@ TI,N,,0,2526,21, ,40000000403000,,0
323,2023-01-03 04:00:00.018912,2023-01-03,K,GOOG,1,88.99,@ TI,N,,0,2527,22, ,40000000403000,,0
324,2023-01-03 04:00:00.018973,2023-01-03,K,GOOG,1,89.0,@ TI,N,,0,2528,23, ,40000000403000,,0
325,2023-01-03 04:00:00.019628,2023-01-03,K,GOOG,1,88.99,@ TI,N,,0,2529,24, ,40000000403000,,0
326,2023-01-03 04:00:00.019711,2023-01-03,K,GOOG,5,89.0,@ TI,N,,0,2530,25, ,40000000403000,,0
327,2023-01-03 04:00:00.019733,2023-01-03,K,GOOG,554,89.0,@ T ,N,,0,2531,26, ,40000000403000,,0
68,2023-01-03 04:00:00.020689,2023-01-03,P,GOOG,12,89.52,@ TI,N,,0,2536,1, ,40000020347648,,0
328,2023-01-03 04:00:00.046661,2023-01-03,K,GOOG,318,89.0,@FT ,N,,0,2629,27, ,40000046417000,,1
329,2023-01-03 04:00:00.046667,2023-01-03,K,GOOG,282,89.4,@FT ,N,,0,2630,28, ,40000046417000,,1
330,2023-01-03 04:00:00.046988,2023-01-03,K,GOOG,204,89.4,@FT ,N,,0,2631,29, ,40000046445000,,1
69,2023-01-03 04:00:00.520287,2023-01-03,P,GOOG,100,89.52,@FT ,N,,0,2660,2, ,40000519945728,,1
70,2023-01-03 04:00:01.802610,2023-01-03,P,GOOG,1,89.61,@ TI,N,,0,2704,3, ,40001802267648,,0
71,2023-01-03 04:00:02.500197,2023-01-03,P,GOOG,2,89.55,@ TI,N,,0,2714,4, ,40002499852288,,0
72,2023-01-03 04:00:03.678821,2023-01-03,P,GOOG,2,89.55,@ TI,N,,0,2735,5, ,40003678478080,,0
73,2023-01-03 04:00:06.274526,2023-01-03,P,GOOG,1,89.55,@ TI,N,,0,2773,6, ,40006274182656,,0
74,2023-01-03 04:00:06.364104,2023-01-03,P,GOOG,1,89.55,@ TI,N,,0,2774,7, ,40006363761664,,0
75,2023-01-03 04:00:10.063194,2023-01-03,P,GOOG,1,89.55,@ TI,N,,0,2832,8, ,40010062851584,,0
76,2023-01-03 04:00:10.302672,2023-01-03,P,GOOG,1,89.55,@ TI,N,,0,2842,9, ,40010302326272,,0
331,2023-01-03 04:00:13.306667,2023-01-03,K,GOOG,15,89.66,@ TI,N,,0,2855,30, ,40013306441000,,0
77,2023-01-03 04:00:14.021612,2023-01-03,P,GOOG,69,89.55,@FTI,N,,0,2870,10, ,40014021269504,,1
78,2023-01-03 04:00:17.009701,2023-01-03,P,GOOG,1,89.52,@ TI,N,,0,2890,11, ,40017009356800,,0
79,2023-01-03 04:00:23.171268,2023-01-03,P,GOOG,1,89.54,@ TI,N,,0,2951,12, ,40023170925056,,0
80,2023-01-03 04:00:35.170176,2023-01-03,P,GOOG,40,89.54,@FTI,N,,0,3025,13, ,40035169832448,,1
81,2023-01-03 04:00:44.220609,2023-01-03,P,GOOG,55,89.59,@FTI,N,,0,3064,14, ,40044220267264,,1
82,2023-01-03 04:00:44.220619,2023-01-03,P,GOOG,15,89.59,@FTI,N,,0,3065,15, ,40044220274176,,1
83,2023-01-03 04:00:44.220621,2023-01-03,P,GOOG,5,89.59,@FTI,N,,0,3066,16, ,40044220278272,,1
84,2023-01-03 04:00:44.221593,2023-01-03,P,GOOG,33,89.53,@ TI,N,,0,3085,17, ,40044221252352,,0
85,2023-01-03 04:00:44.221628,2023-01-03,P,GOOG,10,89.53,@ TI,N,,0,3087,18, ,40044221286400,,0
86,2023-01-03 04:00:44.221699,2023-01-03,P,GOOG,2,89.53,@ TI,N,,0,3088,19, ,40044221358592,,0
87,2023-01-03 04:00:44.221962,2023-01-03,P,GOOG,2,89.62,@ TI,N,,0,3089,20, ,40044221620224,,0
88,2023-01-03 04:01:04.640319,2023-01-03,P,GOOG,1,89.66,@ TI,N,,0,3339,21, ,40104639976960,,0
89,2023-01-03 04:01:06.291428,2023-01-03,P,GOOG,10,89.56,@FTI,N,,0,3363,22, ,40106291084032,,1
90,2023-01-03 04:01:09.388523,2023-01-03,P,GOOG,1,89.66,@ TI,N,,0,3385,23, ,40109388178688,,0
165,2023-01-03 04:01:09.712465,2023-01-03,Q,GOOG,1,89.6,@FTI,N,,0,3386,1, ,40109712448921,,1
91,2023-01-03 04:01:09.714614,2023-01-03,P,GOOG,100,89.56,@FT ,N,,0,3387,24, ,40109714267648,,1
166,2023-01-03 04:01:09.714769,2023-01-03,Q,GOOG,100,89.56,@FT ,N,,0,3388,2, ,40109714754451,,1
92,2023-01-03 04:01:09.720399,2023-01-03,P,GOOG,79,89.56,@ TI,N,,0,3389,25, ,40109720057856,,0
167,2023-01-03 04:01:12.077741,2023-01-03,Q,GOOG,100,89.56,@FT ,N,,0,3400,3, ,40112077724510,,1
94,2023-01-03 04:01:12.083186,2023-01-03,P,GOOG,57,89.56,@FTI,N,,0,3402,27, ,40112082839552,,1
93,2023-01-03 04:01:12.083186,2023-01-03,P,GOOG,21,89.56,@FTI,N,,0,3401,26, ,40112082839552,,1
168,2023-01-03 04:01:12.083307,2023-01-03,Q,GOOG,80,89.55,@ TI,N,,0,3403,4, ,40112083292786,,0
169,2023-01-03 04:01:12.097914,2023-01-03,Q,GOOG,20,89.55,@ TI,N,,0,3407,5, ,40112097898725,,0
170,2023-01-03 04:01:12.098144,2023-01-03,Q,GOOG,2,89.55,@FTI,N,,0,3408,6, ,40112098130171,,1
96,2023-01-03 04:01:14.646308,2023-01-03,P,GOOG,100,89.56,@FT ,N,,0,3442,29, ,40114645961984,,1
95,2023-01-03 04:01:14.646308,2023-01-03,P,GOOG,34,89.57,@FTI,N,,0,3441,28, ,40114645961984,,1
97,2023-01-03 04:01:14.646309,2023-01-03,P,GOOG,146,89.56,@FT ,N,,0,3443,30, ,40114645961984,,1
332,2023-01-03 04:01:17.943271,2023-01-03,K,GOOG,2,89.67,@FTI,N,,0,3464,31, ,40117943036000,,1
99,2023-01-03 04:01:17.943329,2023-01-03,P,GOOG,157,89.6,@FT ,N,,0,3466,32, ,40117942981376,,1
98,2023-01-03 04:01:17.943329,2023-01-03,P,GOOG,100,89.6,@FT ,N,,0,3465,31, ,40117942981376,,1
100,2023-01-03 04:01:17.943329,2023-01-03,P,GOOG,23,89.6,@FTI,N,,0,3467,33, ,40117942981376,,1
101,2023-01-03 04:01:23.452405,2023-01-03,P,GOOG,114,89.52,@FT ,N,,0,3505,34, ,40123452061696,,1
171,2023-01-03 04:01:31.504132,2023-01-03,Q,GOOG,36,89.6,@FTI,N,,0,3625,7, ,40131504113751,,1
172,2023-01-03 04:01:31.504134,2023-01-03,Q,GOOG,30,89.6,@FTI,N,,0,3626,8, ,40131504113751,,1
173,2023-01-03 04:01:31.504137,2023-01-03,Q,GOOG,34,89.67,@FTI,N,,0,3627,9, ,40131504113751,,1
174,2023-01-03 04:01:31.504141,2023-01-03,Q,GOOG,10,89.68,@FTI,N,,0,3628,10, ,40131504113751,,1
175,2023-01-03 04:01:31.504150,2023-01-03,Q,GOOG,34,89.69,@FTI,N,,0,3629,11, ,40131504113751,,1
176,2023-01-03 04:01:31.504152,2023-01-03,Q,GOOG,1,89.7,@FTI,N,,0,3630,12, ,40131504113751,,1
177,2023-01-03 04:01:31.504156,2023-01-03,Q,GOOG,1,89.7,@FTI,N,,0,3631,13, ,40131504113751,,1
178,2023-01-03 04:01:31.504156,2023-01-03,Q,GOOG,2,89.71,@FTI,N,,0,3632,14, ,40131504113751,,1
179,2023-01-03 04:01:31.504161,2023-01-03,Q,GOOG,10,89.74,@FTI,N,,0,3633,15, ,40131504113751,,1
180,2023-01-03 04:01:31.504164,2023-01-03,Q,GOOG,100,89.81,@FT ,N,,0,3634,16, ,40131504113751,,1
182,2023-01-03 04:01:31.504168,2023-01-03,Q,GOOG,22,89.83,@FTI,N,,0,3636,18, ,40131504113751,,1
181,2023-01-03 04:01:31.504168,2023-01-03,Q,GOOG,100,89.82,@FT ,N,,0,3635,17, ,40131504113751,,1
333,2023-01-03 04:01:31.504368,2023-01-03,K,GOOG,34,89.67,@FTI,N,,0,3637,32, ,40131504124000,,1
334,2023-01-03 04:01:31.504376,2023-01-03,K,GOOG,10,89.69,@FTI,N,,0,3638,33, ,40131504124000,,1
335,2023-01-03 04:01:31.504380,2023-01-03,K,GOOG,34,89.7,@FTI,N,,0,3639,34, ,40131504124000,,1
336,2023-01-03 04:01:31.504387,2023-01-03,K,GOOG,10,89.73,@FTI,N,,0,3640,35, ,40131504124000,,1
337,2023-01-03 04:01:31.504391,2023-01-03,K,GOOG,49,89.75,@FTI,N,,0,3641,36, ,40131504124000,,1
338,2023-01-03 04:01:31.504396,2023-01-03,K,GOOG,1,89.75,@FTI,N,,0,3642,37, ,40131504124000,,1
339,2023-01-03 04:01:31.504402,2023-01-03,K,GOOG,40,89.87,@FTI,N,,0,3643,38, ,40131504124000,,1
340,2023-01-03 04:01:31.504425,2023-01-03,K,GOOG,200,89.88,@FT ,N,,0,3644,39, ,40131504124000,,1
102,2023-01-03 04:01:31.504741,2023-01-03,P,GOOG,22,89.82,@FTI,N,,0,3645,35, ,40131504393216,,1
103,2023-01-03 04:01:31.504809,2023-01-03,P,GOOG,5,89.76,@ TI,N,,0,3646,36, ,40131504466944,,0
104,2023-01-03 04:01:31.504920,2023-01-03,P,GOOG,5,89.72,@ TI,N,,0,3647,37, ,40131504578560,,0
105,2023-01-03 04:01:31.504986,2023-01-03,P,GOOG,5,89.74,@ TI,N,,0,3648,38, ,40131504643840,,0
106,2023-01-03 04:01:31.505046,2023-01-03,P,GOOG,5,89.74,@ TI,N,,0,3649,39, ,40131504705024,,0
107,2023-01-03 04:01:31.505109,2023-01-03,P,GOOG,5,89.74,@ TI,N,,0,3650,40, ,40131504768256,,0
108,2023-01-03 04:01:31.505170,2023-01-03,P,GOOG,5,89.74,@ TI,N,,0,3651,41, ,40131504829440,,0
109,2023-01-03 04:01:31.505231,2023-01-03,P,GOOG,5,89.74,@ TI,N,,0,3652,42, ,40131504890624,,0
110,2023-01-03 04:01:31.505292,2023-01-03,P,GOOG,5,89.74,@ TI,N,,0,3653,43, ,40131504952064,,0
111,2023-01-03 04:01:31.505359,2023-01-03,P,GOOG,4,89.74,@ TI,N,,0,3654,44, ,40131505015808,,0
112,2023-01-03 04:01:31.505359,2023-01-03,P,GOOG,1,89.73,@ TI,N,,0,3655,45, ,40131505015808,,0
114,2023-01-03 04:01:31.506687,2023-01-03,P,GOOG,22,89.83,@FTI,N,,0,3658,47, ,40131506333952,,1
113,2023-01-03 04:01:31.506687,2023-01-03,P,GOOG,100,89.82,@FT ,N,,0,3657,46, ,40131506333952,,1
115,2023-01-03 04:01:31.506744,2023-01-03,P,GOOG,5,89.73,@ TI,N,,0,3659,48, ,40131506403072,,0
116,2023-01-03 04:01:31.508081,2023-01-03,P,GOOG,617,89.88,@FT ,N,,0,3660,49, ,40131507737856,,1
117,2023-01-03 04:01:31.508200,2023-01-03,P,GOOG,481,89.88,@ T ,N,,0,3661,50, ,40131507856384,,0
183,2023-01-03 04:01:31.574917,2023-01-03,Q,GOOG,206,89.9,@FT ,N,,0,3663,19, ,40131574902965,,1
184,2023-01-03 04:01:31.574932,2023-01-03,Q,GOOG,48,89.9,@FTI,N,,0,3664,20, ,40131574916812,,1
185,2023-01-03 04:01:31.575477,2023-01-03,Q,GOOG,77,89.9,@ TI,N,,0,3665,21, ,40131575462789,,0
186,2023-01-03 04:01:31.575921,2023-01-03,Q,GOOG,22,89.9,@FTI,N,,0,3666,22, ,40131575906461,,1
187,2023-01-03 04:01:31.576312,2023-01-03,Q,GOOG,147,89.9,@ T ,N,,0,3667,23, ,40131576297818,,0
341,2023-01-03 04:01:31.576976,2023-01-03,K,GOOG,50,89.95,@FTI,N,,0,3668,40, ,40131576764000,,1
118,2023-01-03 04:01:31.577176,2023-01-03,P,GOOG,18,89.95,@FTI,N,,0,3669,51, ,40131576833536,,1
119,2023-01-03 04:01:31.635544,2023-01-03,P,GOOG,17,89.95,@FTI,N,,0,3671,52, ,40131635202816,,1
342,2023-01-03 04:02:59.810561,2023-01-03,K,GOOG,2,89.8,@FTI,N,,0,4234,41, ,40259810342000,,1
343,2023-01-03 04:02:59.810567,2023-01-03,K,GOOG,10,89.8,@FTI,N,,0,4235,42, ,40259810342000,,1
188,2023-01-03 04:03:14.301632,2023-01-03,Q,GOOG,1,89.8,@FTI,N,,0,4320,24, ,40314301615358,,1
189,2023-01-03 04:03:14.301635,2023-01-03,Q,GOOG,38,89.8,@FTI,N,,0,4321,25, ,40314301615358,,1
344,2023-01-03 04:03:27.959488,2023-01-03,K,GOOG,2,89.86,@FTI,N,,0,4436,43, ,40327959255000,,1
298,2023-01-03 04:03:28.137393,2023-01-03,P,GOOG,5,89.83,@ TI,N,,0,4438,53, ,40328137051136,,0
190,2023-01-03 04:03:45.951485,2023-01-03,Q,GOOG,1,89.9,@FTI,N,,0,4541,26, ,40345951468346,,1
191,2023-01-03 04:03:45.951489,2023-01-03,Q,GOOG,5,89.9,@FTI,N,,0,4542,27, ,40345951468346,,1
192,2023-01-03 04:03:45.951493,2023-01-03,Q,GOOG,1,89.9,@FTI,N,,0,4543,28, ,40345951468346,,1
345,2023-01-03 04:03:45.951800,2023-01-03,K,GOOG,3,89.9,@FTI,N,,0,4544,44, ,40345951573000,,1
346,2023-01-03 04:03:45.951837,2023-01-03,K,GOOG,7,89.9,@FTI,N,,0,4546,45, ,40345951627000,,1
299,2023-01-03 04:04:27.035741,2023-01-03,P,GOOG,50,89.92,@ TI,N,,0,4808,54, ,40427035399168,,0
300,2023-01-03 04:04:36.766249,2023-01-03,P,GOOG,172,89.92,@FT ,N,,0,4873,55, ,40436765904640,,1
301,2023-01-03 04:04:36.766250,2023-01-03,P,GOOG,28,89.91,@FTI,N,,0,4874,56, ,40436765904640,,1
193,2023-01-03 04:04:48.522007,2023-01-03,Q,GOOG,198,90.0,@ T ,N,,0,4986,29, ,40448521991231,,0
652,2023-01-03 04:04:49.925671,2023-01-03,P,GOOG,23,89.94,@ TI,N,,0,4995,57, ,40449925328896,,0
653,2023-01-03 04:04:50.038452,2023-01-03,P,GOOG,32,89.99,@FTI,N,,0,5005,58, ,40450038109952,,1
194,2023-01-03 04:04:50.103688,2023-01-03,Q,GOOG,158,90.0,@ T ,N,,0,5007,30, ,40450103672716,,0
195,2023-01-03 04:04:53.675786,2023-01-03,Q,GOOG,100,89.96,@FT ,N,,0,5061,31, ,40453675771201,,1
634,2023-01-03 04:04:53.677284,2023-01-03,K,GOOG,15,90.0,@FTI,N,,0,5062,46, ,40453677058000,,1
635,2023-01-03 04:04:53.677293,2023-01-03,K,GOOG,2,90.0,@FTI,N,,0,5063,47, ,40453677058000,,1
636,2023-01-03 04:05:05.948843,2023-01-03,K,GOOG,19,90.0,@FTI,N,,0,5160,48, ,40505948612000,,1
637,2023-01-03 04:05:09.813067,2023-01-03,K,GOOG,10,90.0,@ TI,N,,0,5202,49, ,40509812842000,,0
638,2023-01-03 04:05:10.700503,2023-01-03,K,GOOG,44,90.0,@FTI,N,,0,5209,50, ,40510700255000,,1
639,2023-01-03 04:05:10.700509,2023-01-03,K,GOOG,30,90.0,@FTI,N,,0,5210,51, ,40510700255000,,1
654,2023-01-03 04:05:10.700686,2023-01-03,P,GOOG,45,90.0,@FTI,N,,0,5211,59, ,40510700342784,,1
196,2023-01-03 04:05:10.708029,2023-01-03,Q,GOOG,34,90.0,@FTI,N,,0,5212,32, ,40510708013495,,1
655,2023-01-03 04:05:15.999915,2023-01-03,P,GOOG,34,89.98,@FTI,N,,0,5251,60, ,40515999571968,,1
656,2023-01-03 04:05:16.863885,2023-01-03,P,GOOG,15,89.98,@FTI,N,,0,5256,61, ,40516863543552,,1
657,2023-01-03 04:05:16.863895,2023-01-03,P,GOOG,3,89.98,@FTI,N,,0,5257,62, ,40516863554304,,1
658,2023-01-03 04:05:17.527269,2023-01-03,P,GOOG,7,89.98,@FTI,N,,0,5270,63, ,40517526924800,,1
197,2023-01-03 04:05:23.562432,2023-01-03,Q,GOOG,10,90.0,@ TI,N,,0,5377,33, ,40523562412767,,0
198,2023-01-03 04:05:23.562435,2023-01-03,Q,GOOG,1,90.0,@ TI,N,,0,5378,34, ,40523562412767,,0
199,2023-01-03 04:05:23.562437,2023-01-03,Q,GOOG,2,90.0,@ TI,N,,0,5379,35, ,40523562412767,,0
200,2023-01-03 04:05:23.562442,2023-01-03,Q,GOOG,50,90.0,@ TI,N,,0,5380,36, ,40523562412767,,0
201,2023-01-03 04:05:23.562443,2023-01-03,Q,GOOG,7,90.0,@ TI,N,,0,5381,37, ,40523562412767,,0
659,2023-01-03 04:05:34.480862,2023-01-03,P,GOOG,34,90.0,@FTI,N,,0,5502,64, ,40534480519424,,1
202,2023-01-03 04:05:34.481065,2023-01-03,Q,GOOG,10,90.0,@FTI,N,,0,5503,38, ,40534481048739,,1
203,2023-01-03 04:05:34.481071,2023-01-03,Q,GOOG,33,90.0,@FTI,N,,0,5504,39, ,40534481054392,,1
663,2023-01-03 04:05:34.481129,2023-01-03,P,GOOG,8,90.0,@ TI,N,,0,5508,68, ,40534480782080,,0
661,2023-01-03 04:05:34.481129,2023-01-03,P,GOOG,1,90.0,@ TI,N,,0,5506,66, ,40534480782080,,0
660,2023-01-03 04:05:34.481129,2023-01-03,P,GOOG,1,90.0,@ TI,N,,0,5505,65, ,40534480782080,,0
662,2023-01-03 04:05:34.481129,2023-01-03,P,GOOG,1,90.0,@ TI,N,,0,5507,67, ,40534480782080,,0
664,2023-01-03 04:05:44.185901,2023-01-03,P,GOOG,1,90.07,@ TI,N,,0,5577,69, ,40544185558784,,0
640,2023-01-03 04:05:47.926214,2023-01-03,K,GOOG,1,90.0,@ TI,N,,0,5599,52, ,40547925986000,,0
641,2023-01-03 04:05:47.926334,2023-01-03,K,GOOG,5,90.0,@FTI,N,,0,5600,53, ,40547926127000,,1
642,2023-01-03 04:05:47.926480,2023-01-03,K,GOOG,5,90.0,@FTI,N,,0,5601,54, ,40547926283000,,1
643,2023-01-03 04:05:47.926583,2023-01-03,K,GOOG,5,90.0,@FTI,N,,0,5602,55, ,40547926389000,,1
644,2023-01-03 04:05:47.926683,2023-01-03,K,GOOG,5,90.0,@FTI,N,,0,5603,56, ,40547926489000,,1
645,2023-01-03 04:05:47.926779,2023-01-03,K,GOOG,5,90.0,@FTI,N,,0,5604,57, ,40547926587000,,1
510,2023-01-03 04:05:59.012498,2023-01-03,Q,GOOG,50,90.0,@FTI,N,,0,5734,40, ,40559012480271,,1
511,2023-01-03 04:05:59.012500,2023-01-03,Q,GOOG,2,90.0,@FTI,N,,0,5735,41, ,40559012480271,,1
512,2023-01-03 04:05:59.012504,2023-01-03,Q,GOOG,34,89.99,@FTI,N,,0,5736,42, ,40559012480271,,1
513,2023-01-03 04:05:59.012507,2023-01-03,Q,GOOG,10,89.97,@FTI,N,,0,5737,43, ,40559012480271,,1
514,2023-01-03 04:05:59.012510,2023-01-03,Q,GOOG,34,89.97,@FTI,N,,0,5738,44, ,40559012480271,,1
515,2023-01-03 04:05:59.012512,2023-01-03,Q,GOOG,10,89.96,@FTI,N,,0,5739,45, ,40559012480271,,1
516,2023-01-03 04:05:59.012515,2023-01-03,Q,GOOG,10,89.96,@FTI,N,,0,5740,46, ,40559012480271,,1
517,2023-01-03 04:05:59.012518,2023-01-03,Q,GOOG,60,89.93,@FTI,N,,0,5741,47, ,40559012480271,,1
665,2023-01-03 04:05:59.013146,2023-01-03,P,GOOG,100,89.96,@FT ,N,,0,5743,70, ,40559012797696,,1
666,2023-01-03 04:05:59.013146,2023-01-03,P,GOOG,157,89.96,@FT ,N,,0,5744,71, ,40559012797696,,1
518,2023-01-03 04:05:59.013238,2023-01-03,Q,GOOG,41,89.93,@FTI,N,,0,5745,48, ,40559013223267,,1
519,2023-01-03 04:05:59.013240,2023-01-03,Q,GOOG,21,89.91,@FTI,N,,0,5746,49, ,40559013223267,,1
520,2023-01-03 04:05:59.013768,2023-01-03,Q,GOOG,2,89.93,@FTI,N,,0,5747,50, ,40559013754494,,1
667,2023-01-03 04:05:59.015588,2023-01-03,P,GOOG,20,89.91,@ TI,N,,0,5751,72, ,40559015246080,,0
646,2023-01-03 04:05:59.015596,2023-01-03,K,GOOG,34,89.92,@ TI,N,,0,5752,58, ,40559015366000,,0
668,2023-01-03 04:05:59.015957,2023-01-03,P,GOOG,5,89.91,@FTI,N,,0,5753,73, ,40559015615488,,1
669,2023-01-03 04:05:59.015966,2023-01-03,P,GOOG,5,89.91,@FTI,N,,0,5754,74, ,40559015623168,,1
670,2023-01-03 04:06:12.621579,2023-01-03,P,GOOG,100,89.93,@FT ,N,,0,5879,75, ,40612621233152,,1
671,2023-01-03 04:06:12.621583,2023-01-03,P,GOOG,34,89.93,@FTI,N,,0,5880,76, ,40612621233152,,1
672,2023-01-03 04:06:12.621583,2023-01-03,P,GOOG,66,89.93,@FTI,N,,0,5881,77, ,40612621233152,,1
521,2023-01-03 04:06:26.117597,2023-01-03,Q,GOOG,34,89.97,@ TI,N,,0,5983,51, ,40626117580405,,0
522,2023-01-03 04:06:26.117630,2023-01-03,Q,GOOG,5,89.97,@FTI,N,,0,5984,52, ,40626117615464,,1
523,2023-01-03 04:06:26.118606,2023-01-03,Q,GOOG,10,89.94,@ TI,N,,0,5989,53, ,40626118589478,,0
524,2023-01-03 04:06:26.118609,2023-01-03,Q,GOOG,34,89.95,@ TI,N,,0,5990,54, ,40626118589478,,0
525,2023-01-03 04:06:26.118612,2023-01-03,Q,GOOG,10,89.96,@ TI,N,,0,5991,55, ,40626118589478,,0
526,2023-01-03 04:06:26.118815,2023-01-03,Q,GOOG,10,89.97,@FTI,N,,0,5992,56, ,40626118799797,,1
527,2023-01-03 04:06:26.118818,2023-01-03,Q,GOOG,17,89.97,@FTI,N,,0,5993,57, ,40626118801069,,1
528,2023-01-03 04:06:40.722559,2023-01-03,Q,GOOG,21,89.88,@ TI,N,,0,6134,58, ,40640722543936,,0
529,2023-01-03 04:06:40.722782,2023-01-03,Q,GOOG,20,89.88,@FTI,N,,0,6135,59, ,40640722766288,,1
530,2023-01-03 04:06:40.722786,2023-01-03,Q,GOOG,10,89.88,@FTI,N,,0,6136,60, ,40640722771991,,1
531,2023-01-03 04:06:40.722792,2023-01-03,Q,GOOG,5,89.88,@FTI,N,,0,6137,61, ,40640722776346,,1
532,2023-01-03 04:06:40.722796,2023-01-03,Q,GOOG,5,89.88,@FTI,N,,0,6138,62, ,40640722780778,,1
533,2023-01-03 04:06:40.722798,2023-01-03,Q,GOOG,5,89.88,@FTI,N,,0,6139,63, ,40640722781921,,1
534,2023-01-03 04:06:40.722818,2023-01-03,Q,GOOG,1,89.88,@FTI,N,,0,6140,64, ,40640722800052,,1
535,2023-01-03 04:06:40.722820,2023-01-03,Q,GOOG,9,89.88,@FTI,N,,0,6141,65, ,40640722800052,,1
536,2023-01-03 04:06:40.722823,2023-01-03,Q,GOOG,2,89.88,@FTI,N,,0,6142,66, ,40640722801206,,1
537,2023-01-03 04:06:52.784545,2023-01-03,Q,GOOG,20,89.91,@ TI,N,,0,6221,67, ,40652784529484,,0
538,2023-01-03 04:07:28.964531,2023-01-03,Q,GOOG,1,89.91,@ TI,N,,0,6491,68, ,40728964514481,,0
673,2023-01-03 04:08:37.064564,2023-01-03,P,GOOG,1,89.83,@ TI,N,,0,6864,78, ,40837064216064,,0
647,2023-01-03 04:09:36.526772,2023-01-03,K,GOOG,4,89.91,@FTI,N,,0,7206,59, ,40936526547000,,1
539,2023-01-03 04:10:42.312059,2023-01-03,Q,GOOG,22,89.91,@ TI,N,,0,7617,69, ,41042312042023,,0
540,2023-01-03 04:10:42.312062,2023-01-03,Q,GOOG,49,89.91,@ TI,N,,0,7618,70, ,41042312042023,,0
541,2023-01-03 04:10:42.312502,2023-01-03,Q,GOOG,45,89.91,@ TI,N,,0,7619,71, ,41042312486986,,0
542,2023-01-03 04:10:42.312519,2023-01-03,Q,GOOG,10,89.91,@ TI,N,,0,7620,72, ,41042312503809,,0
543,2023-01-03 04:10:42.312522,2023-01-03,Q,GOOG,5,89.91,@ TI,N,,0,7621,73, ,41042312506390,,0
544,2023-01-03 04:10:42.312538,2023-01-03,Q,GOOG,14,89.91,@ TI,N,,0,7622,74, ,41042312522999,,0
545,2023-01-03 04:11:39.984969,2023-01-03,Q,GOOG,10,89.93,@FTI,N,,0,8005,75, ,41139984954738,,1
546,2023-01-03 04:11:46.038354,2023-01-03,Q,GOOG,100,89.96,@FT ,N,,0,8044,76, ,41146038336143,,1
547,2023-01-03 04:11:47.995340,2023-01-03,Q,GOOG,100,89.96,@FT ,N,,0,8047,77, ,41147995323591,,1
548,2023-01-03 04:11:58.652338,2023-01-03,Q,GOOG,7,89.95,@FTI,N,,0,8121,78, ,41158652321396,,1
